0.0116,TX,EB,0,8
0.0232,TX,EB,0,9
0.0348,TX,EB,0,10
0.0464,TX,EB,0,11
0.058,TX,EB,0,12
0.0696,TX,EB,0,13
0.0812,TX,EB,0,15
0.0928,TX,EB,0,16
0.1044,TX,EB,0,18
0.116,TX,EB,0,19
0.1276,TX,EB,0,79
0.128397,RX,EB,6,79
0.1392,TX,EB,0,96
0.139431,RX,EB,6,96
0.1508,TX,EB,0,101
0.151031,RX,EB,6,101
0.1624,TX,EB,0,106
0.162631,RX,EB,6,106
0.174,TX,EB,0,112
0.174228,RX,EB,6,112
0.1856,TX,EB,0,117
0.185828,RX,EB,6,117
0.1972,TX,EB,0,122
0.197429,RX,EB,6,122
0.2088,TX,EB,0,128
0.209032,RX,EB,6,128
0.2204,TX,EB,0,133
0.220632,RX,EB,6,133
0.232,TX,EB,0,138
0.232233,RX,EB,6,138
0.2436,TX,EB,0,143
0.243833,RX,EB,6,143
0.2552,TX,EB,0,148
0.255433,RX,EB,6,148
0.2668,TX,EB,0,153
0.267033,RX,EB,6,153
0.2784,TX,EB,0,159
0.278635,RX,EB,6,159
0.29,TX,EB,0,164
0.290235,RX,EB,6,164
0.3016,TX,EB,0,169
0.301836,RX,EB,6,169
0.3132,TX,EB,0,175
0.31343,RX,EB,6,175
0.3248,TX,EB,0,180
0.32503,RX,EB,6,180
0.3364,TX,EB,0,185
0.336631,RX,EB,6,185
0.348,TX,EB,0,190
0.348231,RX,EB,6,190
0.3596,TX,EB,0,195
0.359831,RX,EB,6,195
0.3712,TX,EB,0,200
0.371431,RX,EB,6,200
0.3828,TX,EB,0,206
0.383033,RX,EB,6,206
0.3944,TX,EB,0,211
0.394633,RX,EB,6,211
0.406,TX,EB,0,216
0.406234,RX,EB,6,216
0.4176,TX,EB,0,222
0.417828,RX,EB,6,222
0.4292,TX,EB,0,227
0.429428,RX,EB,6,227
0.4408,TX,EB,0,232
0.441029,RX,EB,6,232
0.4524,TX,EB,0,237
0.452629,RX,EB,6,237
0.464,TX,EB,0,242
0.464229,RX,EB,6,242
0.4756,TX,EB,0,247
0.475829,RX,EB,6,247
0.4872,TX,EB,0,253
0.487431,RX,EB,6,253
0.4988,TX,EB,0,258
0.499031,RX,EB,6,258
0.5104,TX,EB,0,263
0.510632,RX,EB,6,263
0.522,TX,EB,0,269
0.522235,RX,EB,6,269
0.5336,TX,EB,0,274
0.533835,RX,EB,6,274
0.5452,TX,EB,0,279
0.545436,RX,EB,6,279
0.5568,TX,EB,0,284
0.557036,RX,EB,6,284
0.5684,TX,EB,0,289
0.568636,RX,EB,6,289
0.58,TX,EB,0,294
0.580227,RX,EB,6,294
0.5916,TX,EB,0,300
0.591829,RX,EB,6,300
0.6032,TX,EB,0,305
0.603429,RX,EB,6,305
0.6148,TX,EB,0,310
0.61503,RX,EB,6,310
0.6264,TX,EB,0,316
0.626628,RX,EB,6,316
0.638,TX,EB,0,321
0.638228,RX,EB,6,321
0.6496,TX,EB,0,326
0.649828,RX,EB,6,326
0.6612,TX,EB,0,331
0.661428,RX,EB,6,331
0.6728,TX,EB,0,336
0.673029,RX,EB,6,336
0.6844,TX,EB,0,342
0.684797,RX,EB,6,342
0.696,TX,EB,0,347
0.696235,RX,EB,6,347
0.7076,TX,EB,0,352
0.707836,RX,EB,6,352
0.7192,TX,EB,0,358
0.71943,RX,EB,6,358
0.7308,TX,EB,0,363
0.73103,RX,EB,6,363
0.7424,TX,EB,0,368
0.742631,RX,EB,6,368
0.754,TX,EB,0,373
0.754231,RX,EB,6,373
0.7656,TX,EB,0,378
0.765831,RX,EB,6,378
0.7772,TX,EB,0,383
0.777431,RX,EB,6,383
0.7888,TX,EB,0,389
0.789033,RX,EB,6,389
0.8004,TX,EB,0,394
0.800633,RX,EB,6,394
0.812,TX,EB,0,399
0.812234,RX,EB,6,399
0.8236,TX,EB,0,405
0.823828,RX,EB,6,405
0.8352,TX,EB,0,410
0.835428,RX,EB,6,410
0.8468,TX,EB,0,415
0.847029,RX,EB,6,415
0.8584,TX,EB,0,420
0.858629,RX,EB,6,420
0.87,TX,EB,0,425
0.870229,RX,EB,6,425
0.8816,TX,EB,0,430
0.881829,RX,EB,6,430
0.8932,TX,EB,0,436
0.893431,RX,EB,6,436
0.9048,TX,EB,0,441
0.905031,RX,EB,6,441
0.9164,TX,EB,0,446
0.916632,RX,EB,6,446
0.928,TX,EB,0,452
0.928235,RX,EB,6,452
0.9396,TX,EB,0,457
0.939835,RX,EB,6,457
0.9512,TX,EB,0,462
0.951436,RX,EB,6,462
0.9628,TX,EB,0,467
0.963036,RX,EB,6,467
0.9744,TX,EB,0,472
0.974636,RX,EB,6,472
0.986,TX,EB,0,477
0.986227,RX,EB,6,477
0.9976,TX,EB,0,483
0.997829,RX,EB,6,483
1.0092,TX,EB,0,488
1.00943,RX,EB,6,488
1.0116,TX,EB,1,493
1.01239,RX,EB,6,493
1.0208,TX,EB,0,510
1.02103,RX,EB,6,510
1.0232,TX,EB,1,515
1.02343,RX,EB,6,515
1.0324,TX,EB,0,521
1.03263,RX,EB,6,521
1.0348,TX,EB,1,526
1.03503,RX,EB,6,526
1.044,TX,EB,0,531
1.04423,RX,EB,6,531
1.0464,TX,EB,1,536
1.04663,RX,EB,6,536
1.0556,TX,EB,0,541
1.05584,RX,EB,6,541
1.058,TX,EB,1,546
1.05823,RX,EB,6,546
1.0672,TX,EB,0,551
1.06743,RX,EB,6,551
1.0696,TX,EB,1,556
1.06983,RX,EB,6,556
1.0788,TX,EB,0,561
1.07903,RX,EB,6,561
1.0812,TX,EB,1,566
1.08143,RX,EB,6,566
1.0904,TX,EB,0,571
1.09063,RX,EB,6,571
1.0928,TX,EB,1,576
1.09303,RX,EB,6,576
1.102,TX,EB,0,582
1.10223,RX,EB,6,582
1.1044,TX,EB,1,587
1.10463,RX,EB,6,587
1.1136,TX,EB,0,592
1.11383,RX,EB,6,592
1.116,TX,EB,1,597
