1.00023,1,1000077333,155676,0
1.00287,1,1000233009,2634618,0
1.00542,1,1002867627,2556812,0
1.00804,1,1005424439,2613412,0
1.01065,1,1008037851,2611006,0
1.01324,1,1010648857,2595006,0
1.01584,1,1013243863,2595006,0
1.01843,1,1015838869,2595006,0
1.02103,1,1018433875,2595006,0
1.02362,1,1021028881,2595006,0
1.02622,1,1023623887,2595006,0
1.02881,1,1026218893,2595006,0
1.03141,1,1028813899,2595006,0
1.034,1,1031408905,2595006,0
1.0366,1,1034003911,2595006,0
1.03919,1,1036598917,2595006,0
1.04179,1,1039193923,2595006,0
1.04438,1,1041788929,2595006,0
1.04698,1,1044383935,2595006,0
1.04957,1,1046978941,2595006,0
1.05217,1,1049573947,2595006,0
1.05476,1,1052168953,2595006,0
1.05736,1,1054763959,2595006,0
1.05995,1,1057358965,2595006,0
1.06286,1,1059953971,2908006,0
1.06546,1,1062861977,2595006,0
1.06805,1,1065456983,2595006,0
1.07065,1,1068051989,2595006,0
1.07324,1,1070646995,2595006,0
1.07584,1,1073242001,2595006,0
1.07843,1,1075837007,2595006,0
1.08103,1,1078432013,2595006,0
1.08362,1,1081027019,2595006,0
1.08622,1,1083622025,2595006,0
1.08881,1,1086217031,2595006,0
1.09141,1,1088812037,2595006,0
1.094,1,1091407043,2595006,0
1.0966,1,1094002049,2595006,0
1.09919,1,1096597055,2595006,0
1.10179,1,1099192061,2595006,0
1.1047,1,1101787067,2908006,0
1.10729,1,1104695073,2595006,0
1.10989,1,1107290079,2595006,0
1.11248,1,1109885085,2595006,0
1.11508,1,1112480091,2595006,0
1.11767,1,1115075097,2595006,0
1.12027,1,1117670103,2595006,0
1.1323,1,1120265109,12037114,0
1.13352,0,1127437807,6084428,0
1.13623,0,1133522235,2711006,0
1.13884,0,1136233241,2604006,0
1.14137,1,1132302223,9067030,0
1.14395,0,1138837247,5109012,0
1.14654,1,1141369253,5172012,0
1.14906,0,1143946259,5118012,0
1.15166,1,1146541265,5118012,0
1.15418,0,1149064271,5118012,0
1.15678,1,1151659277,5118012,0
1.1593,0,1154182283,5118012,0
1.1619,1,1156777289,5118012,0
1.16442,0,1159300295,5118012,0
1.16733,1,1161895301,5431012,0
1.16985,0,1164418307,5431012,0
1.17244,1,1167326313,5118012,0
1.17497,0,1169849319,5118012,0
1.17756,1,1172444325,5118012,0
1.18009,0,1174967331,5118012,0
1.18268,1,1177562337,5118012,0
1.1852,0,1180085343,5118012,0
1.1878,1,1182680349,5118012,0
1.19032,0,1185203355,5118012,0
1.19292,1,1187798361,5118012,0
1.19544,0,1190321367,5118012,0
1.19803,1,1192916373,5118012,0
1.20056,0,1195439379,5118012,0
1.20315,1,1198034385,5118012,0
1.20568,0,1200557391,5118012,0
1.20858,1,1203152397,5431012,0
1.21111,0,1205675403,5431012,0
1.2137,1,1208583409,5118012,0
1.21622,0,1211106415,5118012,0
1.21882,1,1213701421,5118012,0
1.22134,0,1216224427,5118012,0
1.22394,1,1218819433,5118012,0
1.22646,0,1221342439,5118012,0
1.22906,1,1223937445,5118012,0
1.23158,0,1226460451,5118012,0
1.23417,1,1229055457,5118012,0
1.2367,0,1231578463,5118012,0
1.23929,1,1234173469,5118012,0
1.24181,0,1236696475,5118012,0
1.24441,1,1239291481,5118012,0
1.24693,0,1241814487,5118012,0
1.24953,1,1244409493,5118012,0
1.25205,0,1246932499,5118012,0
1.25465,1,1249527505,5118012,0
1.25717,0,1252050511,5118012,0
1.25976,1,1254645517,5118012,0
1.26229,0,1257168523,5118012,0
1.26488,1,1259763529,5118012,0
1.26772,0,1262286535,5431012,0
1.27031,1,1264881541,5431012,0
1.27284,0,1267717547,5118012,0
1.27543,1,1270312553,5118012,0
1.27795,0,1272835559,5118012,0
1.28055,1,1275430565,5118012,0
1.28307,0,1277953571,5118012,0
1.28567,1,1280548577,5118012,0
1.28819,0,1283071583,5118012,0
1.29078,1,1285666589,5118012,0
1.29331,0,1288189595,5118012,0
1.2959,1,1290784601,5118012,0
1.29843,0,1293307607,5118012,0
1.30102,1,1295902613,5118012,0
1.30354,0,1298425619,5118012,0
1.30614,1,1301020625,5118012,0
1.30897,0,1303543631,5431012,0
1.31157,1,1306138637,5431012,0
1.31409,0,1308974643,5118012,0
1.31669,1,1311569649,5118012,0
1.31921,0,1314092655,5118012,0
1.32181,1,1316687661,5118012,0
1.32433,0,1319210667,5118012,0
1.32692,1,1321805673,5118012,0
1.32945,0,1324328679,5118012,0
1.33204,1,1326923685,5118012,0
1.33456,0,1329446691,5118012,0
1.33716,1,1332041697,5118012,0
1.33968,0,1334564703,5118012,0
1.34228,1,1337159709,5118012,0
1.3448,0,1339682715,5118012,0
1.3474,1,1342277721,5118012,0
1.34992,0,1344800727,5118012,0
1.35251,1,1347395733,5118012,0
1.35504,0,1349918739,5118012,0
1.35763,1,1352513745,5118012,0
1.36015,0,1355036751,5118012,0
1.36275,1,1357631757,5118012,0
1.36527,0,1360154763,5118012,0
1.36787,1,1362749769,5118012,0
1.3707,0,1365272775,5431012,0
1.3733,1,1367867781,5431012,0
1.37582,0,1370703787,5118012,0
1.37842,1,1373298793,5118012,0
1.38094,0,1375821799,5118012,0
1.38353,1,1378416805,5118012,0
1.38606,0,1380939811,5118012,0
1.38865,1,1383534817,5118012,0
1.39118,0,1386057823,5118012,0
1.39377,1,1388652829,5118012,0
1.39629,0,1391175835,5118012,0
1.39889,1,1393770841,5118012,0
1.40141,0,1396293847,5118012,0
1.40401,1,1398888853,5118012,0
1.40653,0,1401411859,5118012,0
1.40912,1,1404006865,5118012,0
1.41196,0,1406529871,5431012,0
1.41456,1,1409124877,5431012,0
1.41708,0,1411960883,5118012,0
1.41967,1,1414555889,5118012,0
1.4222,0,1417078895,5118012,0
1.42479,1,1419673901,5118012,0
1.42731,0,1422196907,5118012,0
1.42991,1,1424791913,5118012,0
1.43243,0,1427314919,5118012,0
1.43503,1,1429909925,5118012,0
1.43755,0,1432432931,5118012,0
1.44015,1,1435027937,5118012,0
1.44267,0,1437550943,5118012,0
1.44526,1,1440145949,5118012,0
1.44779,0,1442668955,5118012,0
1.45038,1,1445263961,5118012,0
1.4529,0,1447786967,5118012,0
1.4555,1,1450381973,5118012,0
1.45802,0,1452904979,5118012,0
1.46062,1,1455499985,5118012,0
1.46314,0,1458022991,5118012,0
1.46574,1,1460617997,5118012,0
1.46826,0,1463141003,5118012,0
1.47085,1,1465736009,5118012,0
1.47369,0,1468259015,5431012,0
1.47629,1,1470854021,5431012,0
1.47881,0,1473690027,5118012,0
1.4814,1,1476285033,5118012,0
1.48393,0,1478808039,5118012,0
1.48652,1,1481403045,5118012,0
1.48904,0,1483926051,5118012,0
1.49164,1,1486521057,5118012,0
1.49416,0,1489044063,5118012,0
1.49676,1,1491639069,5118012,0
1.49928,0,1494162075,5118012,0
1.50188,1,1496757081,5118012,0
1.5044,0,1499280087,5118012,0
1.50699,1,1501875093,5118012,0
1.50952,0,1504398099,5118012,0
1.51211,1,1506993105,5118012,0
1.51495,0,1509516111,5431012,0
1.51754,1,1512111117,5431012,0
1.52007,0,1514947123,5118012,0
1.52266,1,1517542129,5118012,0
1.52518,0,1520065135,5118012,0
1.52778,1,1522660141,5118012,0
1.5303,0,1525183147,5118012,0
