1.12797,0,9
1.13061,0,8
1.13323,0,8
1.13583,0,8
1.13843,0,8
1.14104,0,8
1.14364,0,8
1.14624,0,8
1.14915,0,8
1.15175,0,8
1.15436,0,8
1.15696,0,8
1.15956,0,8
1.16216,0,8
1.16476,0,8
1.16736,0,8
1.16996,0,8
1.17257,0,8
1.17517,0,8
1.17777,0,8
1.18037,0,8
1.18297,0,8
1.18557,0,8
1.18817,0,8
1.19078,0,8
1.19369,0,8
1.19629,0,8
1.19889,0,8
1.20149,0,8
1.2041,0,8
1.2067,0,8
1.2093,0,8
1.2119,0,8
1.2145,0,8
1.2171,0,8
1.2197,0,8
1.22231,0,8
1.22491,0,8
1.22751,0,8
1.23011,0,8
1.23271,0,8
1.23531,0,8
1.23791,0,8
1.24052,0,8
1.24312,0,8
1.24572,0,8
1.24832,0,8
1.25123,0,8
1.25384,0,8
1.25644,0,8
1.25904,0,8
1.26164,0,8
1.26424,0,8
1.26684,0,8
1.26944,0,8
1.27205,0,8
1.27465,0,8
1.27725,0,8
1.27985,0,8
1.28245,0,8
1.28505,0,8
1.28765,0,8
1.29026,0,8
1.29286,0,8
1.29577,0,8
1.29837,0,8
1.30097,0,8
1.30358,0,8
1.30618,0,8
1.30878,0,8
1.31138,0,8
1.31398,0,8
1.31658,0,8
1.31918,0,8
1.32179,0,8
1.32439,0,8
1.32699,0,8
1.32959,0,8
1.33219,0,8
1.33479,0,8
1.33739,0,8
1.34,0,8
1.3426,0,8
1.3452,0,8
1.3478,0,8
1.3504,0,8
1.35332,0,8
1.35592,0,8
1.35852,0,8
1.36112,0,8
1.36372,0,8
1.36632,0,8
1.36892,0,8
1.37153,0,8
1.37413,0,8
1.37673,0,8
1.37933,0,8
1.38193,0,8
1.38453,0,8
1.38713,0,8
1.38974,0,8
1.39234,0,8
1.39494,0,8
1.39785,0,8
1.40045,0,8
1.40306,0,8
1.40566,0,8
1.40826,0,8
1.41086,0,8
1.41346,0,8
1.41606,0,8
1.41866,0,8
1.42127,0,8
1.42387,0,8
1.42647,0,8
1.42907,0,8
1.43167,0,8
1.43427,0,8
1.43687,0,8
1.43948,0,8
1.44208,0,8
1.44468,0,8
1.44728,0,8
1.44988,0,8
1.45248,0,8
1.4554,0,8
1.458,0,8
1.4606,0,8
1.4632,0,8
1.4658,0,8
1.46841,0,8
1.47101,0,8
1.47361,0,8
1.47621,0,8
1.47881,0,8
1.48141,0,8
1.48401,0,8
1.48662,0,8
1.48922,0,8
1.49182,0,8
1.49442,0,8
1.49702,0,8
1.49995,0,9
1.50256,0,8
1.50516,0,8
1.50776,0,8
1.51036,0,8
1.51296,0,8
1.51556,0,8
1.51816,0,8
1.52077,0,8
1.52337,0,8
1.52597,0,8
1.52857,0,8
1.53117,0,8
1.53377,0,8
1.53637,0,8
1.53898,0,8
1.54158,0,8
1.54418,0,8
1.54678,0,8
1.54938,0,8
1.55198,0,8
1.55458,0,8
1.55719,0,8
1.5601,0,8
1.5627,0,8
1.5653,0,8
1.5679,0,8
1.57051,0,8
1.57311,0,8
1.57571,0,8
1.57831,0,8
1.58091,0,8
1.58351,0,8
1.58611,0,8
1.58872,0,8
1.59132,0,8
1.59392,0,8
1.59652,0,8
1.59912,0,8
1.60172,0,8
1.60464,0,8
1.60724,0,8
1.60984,0,8
1.61244,0,8
1.61504,0,8
1.61764,0,8
1.62025,0,8
1.62622,0,8
1.62882,0,8
1.63142,0,8
1.63402,0,8
1.63662,0,8
1.63923,0,8
1.64183,0,8
1.64443,0,8
1.64703,0,8
1.64963,0,8
1.65223,0,8
1.65483,0,8
1.65743,0,8
1.66035,0,8
1.66295,0,8
1.66555,0,8
1.66815,0,8
1.67076,0,8
1.67336,0,8
1.67596,0,8
1.67856,0,8
1.68116,0,8
1.68376,0,8
1.68636,0,8
1.68897,0,8
1.69157,0,8
1.69417,0,8
1.69677,0,8
1.69937,0,8
1.70197,0,8
1.70489,0,8
1.70749,0,8
1.71009,0,8
1.71269,0,8
1.71529,0,8
1.71789,0,8
1.7205,0,8
1.7231,0,8
1.7257,0,8
1.7283,0,8
1.7309,0,8
1.7335,0,8
1.7361,0,8
1.73871,0,8
1.74131,0,8
1.74391,0,8
