8.08331,8,8014345461,68968150
8.09608,8,8083313611,12765030
8.12653,8,8096078641,30455538
8.14172,8,8126534179,15183036
8.23355,8,8141717215,91837210
8.38169,8,8233554425,148138330
8.45793,8,8381692755,76233168
8.51898,8,8457925923,61050132
8.85525,8,8518976055,336272768
8.87359,8,8855248823,18341042
8.88116,8,8873589865,7569018
8.88372,8,8881158883,2559006
8.90646,8,8883717889,22741048
8.95203,8,8906458937,45572096
8.97252,8,8952031033,20486042
8.97792,8,8972517075,5404012
8.99818,8,8977921087,20256048
9.00072,8,8998177135,2541006
9.00577,8,9000718141,5055012
9.0259,8,9005773153,20126036
9.03103,8,9025899189,5127012
9.05115,9,9018377177,32775060
9.06413,9,9051152237,12980030
9.07458,9,9064132267,10450024
9.07745,9,9074582291,2872006
9.09262,9,9077454297,15165036
9.12295,9,9092619333,30335060
9.14572,9,9122954393,22768048
9.16091,9,9145722441,15192036
9.17135,9,9160914477,10432024
9.22736,9,9171346501,56013126
9.22988,9,9227359627,2523006
9.24,9,9229882633,10119024
9.25516,9,9240001657,15154030
9.26785,9,9255155687,12696030
9.28873,9,9267851717,20882048
9.29127,9,9288733765,2541006
9.29633,9,9291274771,5055012
9.30895,9,9296329783,12624030
9.31909,9,9308953813,10137024
9.32162,9,9319090837,2532006
9.33684,9,9321622843,15219036
9.34702,9,9336841879,10182024
9.36218,9,9347023903,15156036
9.37233,9,9362179939,10155024
9.38814,9,9372334963,15809036
9.39068,9,9388143999,2532006
9.40077,9,9390676005,10090018
9.44383,9,9400766023,43060096
9.46915,9,9443826119,25327054
9.4821,9,9469153173,12946030
9.4925,9,9482099203,10405024
9.49762,9,9492504227,5118012
9.51786,9,9497622239,20238048
9.52296,9,9517860287,5100012
9.5432,9,9522960299,20238048
9.57898,9,9543198347,35777078
9.58941,9,9578975425,10432024
9.60461,9,9589407449,15201036
9.61731,9,9604608485,12705030
9.65778,8,9031026201,626750398
9.68083,8,9657776599,23054048
9.70646,9,9617313515,89148186
9.71909,9,9706461701,12624030
9.73171,8,9680830647,50877108
9.74429,8,9731707755,12586024
9.75442,8,9744293779,10128024
9.75696,8,9754421803,2541006
9.76203,8,9756962809,5064012
9.78515,9,9719085731,66067138
9.81312,9,9785152869,27970048
9.82579,9,9813122917,12669030
9.86626,8,9762026821,104228210
9.92251,9,9825791947,96717204
9.93514,8,9866255031,68887150
9.94521,9,9922509151,22696048
9.96025,9,9945205199,15042018
9.99094,9,9960247217,30695066
9.99348,9,9990942283,2541006
10.0165,10,10001392307,15098024
10.0168,10,10016490331,358006
10.0395,9,9993483289,46005090
10.042,9,10039488379,2523006
10.0446,9,10042011385,2577006
10.0497,9,10044588391,5073012
10.0698,9,10049661403,20099036
10.0723,8,9935142181,137204264
10.0774,9,10069760439,7659018
10.0979,9,10077419457,20513042
10.1008,10,10016848337,83920168
10.1033,9,10097932499,5368012
10.1058,10,10100768505,5055012
10.1109,8,10072346445,38541084
10.121,8,10110887529,10110024
10.1336,9,10103300511,30283066
10.1361,10,10105823517,30301066
10.1462,8,10120997553,25163042
10.1664,8,10146160595,20191042
10.1689,10,10136124583,32786060
10.1714,10,10168910643,2532006
10.174,8,10166351637,7641018
10.1866,10,10171442649,15192036
10.1996,8,10173992655,25579060
10.2024,10,10186634685,15782036
10.205,10,10202416721,2541006
10.2075,8,10199571715,7909018
10.21,10,10204957727,5064012
10.2251,9,10133583577,91556192
10.2302,10,10210021739,20182042
10.2402,9,10225139769,15109030
10.2428,8,10207480733,35300072
10.2453,9,10240248799,5064012
10.2479,8,10242780805,5091012
10.2504,10,10230203781,20200042
10.2529,8,10247871817,5055012
10.2555,9,10245312811,10155024
10.2681,10,10250403823,17688042
10.2706,9,10255467835,15147036
10.2832,9,10270614871,12548018
10.2857,10,10268091865,17621030
10.2883,9,10283162889,5091012
10.2908,9,10288253901,2523006
10.2933,10,10285712895,7605018
10.2962,8,10252926829,43236090
10.3116,10,10293317913,18256036
10.3217,8,10296162919,25575054
10.3243,8,10321737973,2523006
10.3268,10,10311573949,15210036
10.3293,9,10290776907,38530084
10.3318,9,10329306991,2541006
10.3444,9,10331847997,12586024
10.3595,9,10344434021,15102030
10.3621,10,10326783985,35356072
10.3647,9,10359536051,5127012
10.3798,9,10364663063,15100024
10.3823,9,10379763087,2523006
10.4133,9,10382286093,30997060
10.436,9,10413283153,22705048
10.4588,9,10435988201,22831048
10.4639,9,10458819249,5046012
10.5046,9,10463865261,40767084
10.5072,9,10504632345,2523006
10.6011,9,10507155351,93928204
10.6064,9,10601083555,5359012
10.6295,9,10606442567,23081048
10.632,9,10629523615,2523006
10.6422,9,10632046621,10128024
10.6447,9,10642174645,2541006
10.6877,9,10644715651,42986090
10.7314,9,10687701741,43659096
10.7339,8,10324260979,409622864
10.7465,9,10731360837,15174036
10.7592,8,10733883843,25284060
10.7617,8,10759167903,2550006
10.7642,9,10746534873,17706042
10.7794,8,10761717909,17686036
10.7895,9,10764240915,25255054
10.7921,9,10789495969,2559006
10.7946,8,10779403945,15183036
10.8075,8,10794586981,12908024
10.81,9,10792054975,17963036
10.8151,9,10810018011,5064012
10.8255,8,10807495005,18019042
10.8281,9,10815082023,12991030
10.8407,8,10825514047,15172030
10.8558,8,10840686077,15127030
10.8685,8,10855813107,12649024
10.8811,8,10868462131,12651030
10.8837,8,10881113161,2586006
10.9168,8,10883699167,33144066
10.9197,8,10916843233,2836006
11.0136,11,11000077333,13530110
11.0472,11,11013607443,33603078
11.0598,11,11047210521,12604024
11.0826,11,11059814545,22768048
11.0851,11,11082582593,2523006
11.1129,8,10919679239,193177414
11.1363,8,11112856653,23421048
11.1565,8,11136277701,20180036
11.1691,11,11085105599,83985168
11.1792,9,10828073053,351080732
11.1817,8,11156457737,25228054
11.1943,8,11181685791,12604024
11.2018,8,11194289815,7522012
11.2094,8,11201811827,7587018
11.2119,11,11169090767,42849084
11.2145,8,11209398845,5100012
11.2605,8,11214498857,46023084
11.2833,8,11260521941,22795048
11.301,8,11283316989,17697042
11.3086,11,11211939851,96652198
11.3111,9,11179153785,131979270
11.3137,8,11301014031,12651030
11.3162,11,11308592049,7614018
11.319,9,11311133055,7909018
11.3421,9,11319042073,23023042
11.3647,9,11342065115,22678048
11.3673,11,11316206067,51060102
11.3698,9,11364743163,5064012
11.3723,11,11367266169,5082012
11.39,11,11372348181,17623036
11.3925,11,11389971217,2523006
11.4001,11,11392494223,7578018
11.4026,10,10362140057,1040482190
11.4203,9,11369807175,50472102
11.4282,11,11400072241,28116054
11.431,11,11428188295,2854006
11.4336,8,11313665061,119900246
11.4361,11,11431042301,5064012
11.4562,11,11436106313,20108036
11.4639,11,11456214349,7641018
11.4664,9,11420279277,46126096
11.4689,9,11466405373,2523006
11.4715,9,11468928379,2532006
11.4891,11,11463855367,25210054
11.4966,10,11402622247,94019186
11.5144,10,11496641433,17713036
11.5832,11,11489065421,94145192
11.5908,11,11583210613,7587018
11.5933,11,11590797631,2532006
11.5983,10,11514354469,83974174
11.6009,10,11598328643,2523006
11.6236,10,11600851649,22770054
11.6265,11,11593329637,33173072
11.629,8,11433565307,195460408
11.6316,11,11626502709,5064012
11.6544,11,11631566721,22859030
11.6923,8,11629025715,63313108
11.741,8,11692338823,48685102
11.7587,10,11623621703,135052258
11.7612,8,11741023925,20191042
11.7687,8,11761214967,7513012
11.7713,8,11768727979,2550006
11.789,8,11771277985,17677036
11.7966,10,11758673961,37877078
11.7991,10,11796551039,2568006
11.8017,8,11788955021,12696030
11.8193,10,11799119045,20155042
11.8218,10,11819274087,2523006
11.8294,8,11801651051,27742060
11.8323,10,11821797093,10495024
11.8348,8,11829393111,5422012
11.8528,10,11832292117,20486042
11.8553,8,11834815123,20486042
11.8629,8,11855301165,7578018
11.8655,10,11852778159,12696030
11.8831,10,11865474189,17576030
11.8856,8,11862879183,22703042
11.8932,10,11883050219,10128024
11.8957,8,11885582225,10137024
11.8982,10,11893178243,5064012
11.9159,10,11898242255,17668036
11.9184,9,11471460385,446981912
11.9261,9,11918442297,7612012
11.9443,11,11654425751,289868594
11.9468,8,11895719249,51098102
11.9493,10,11915910291,33439066
11.9594,8,11946817351,12575018
11.977,10,11949349357,27682042
11.9847,8,11959392369,25298048
12.0023,11,11944294345,58019108
12.0099,12,12000077333,9812132
12.0253,10,11977031399,48287096
12.0278,10,12025318495,2523006
12.0354,10,12027841501,7558012
12.0382,12,12009889465,28346054
12.0636,8,11984690417,78945132
12.0662,10,12035399513,30786042
12.0838,12,12038235519,45611078
12.0864,8,12063635549,22734054
12.0889,12,12083846597,5055012
12.0965,11,12002313453,94137168
12.1015,8,12086369603,15098024
12.119,11,12096450621,22573030
12.1266,12,12088901609,37718060
12.1292,11,12119023651,10155024
12.1471,11,12129178675,17934030
12.155,11,12147112705,7900018
12.1576,12,12126619669,30952060
12.1752,8,12101467627,73745138
12.1802,8,12175212765,4992006
12.1878,8,12180204771,7558012
12.1903,11,12155012723,35318066
12.1929,11,12190330789,2523006
12.2104,12,12157571729,52840096
12.213,8,12187762783,25217048
12.2155,12,12210411825,5091012
12.241,8,12212979831,28044054
12.2487,8,12241023885,7659018
12.2515,8,12248682903,2854006
12.2541,9,11926054309,328005606
12.2717,8,12251536909,20117036
12.2792,10,12066185555,212990402
12.2817,8,12271653945,10054018
12.3019,9,12254059915,47792084
12.3044,8,12281707963,22676042
12.3119,9,12301851999,10072018
12.3145,8,12304384005,10072018
12.317,9,12311924017,5055012
12.3346,10,12279175957,55462108
12.3372,10,12334638065,2523006
12.3476,12,12215502837,132097252
12.3502,10,12337161071,12998024
12.368,12,12347600089,20385030
12.3705,10,12350159095,20385030
12.3782,12,12367985119,10182024
12.3807,11,12192853795,187863354
12.4057,11,12380717149,25015030
12.4083,11,12405732179,2568006
12.426,11,12408300185,17706042
12.4285,11,12426006227,2523006
12.4362,11,12428529233,7623018
12.4516,10,12370544125,81019150
12.4541,11,12436152251,17934030
12.462,9,12316979029,144978264
12.4645,12,12378167143,86322156
12.467,11,12454086281,12935024
12.487,11,12467021305,19994018
12.4895,9,12461957293,27590036
12.4921,10,12451563275,40534060
12.5072,11,12487015323,20173042
12.5097,10,12492097335,17614036
12.5122,9,12489547329,22687048
12.5198,12,12464489299,55314096
12.5249,10,12509711371,15145030
12.5299,9,12512234377,17668036
12.5324,12,12519803395,12631024
12.5503,10,12524856401,25411048
12.5528,12,12532434419,20356036
12.5553,9,12529902413,25411048
