10.0054,10,10000000000,5415715
10.0111,10,10005415715,5639030
10.0657,10,10050000000,15742283
10.1197,10,10100000000,19714415
10.1638,10,10150000000,13817523
10.218,10,10200000000,18040061
10.2592,10,10250000000,9184163
10.3344,10,10300000000,34405749
10.3788,10,10350000000,28768857
10.4225,10,10400000000,22522371
10.4741,10,10450000000,24098309
10.5233,10,10500000000,23306635
10.5567,10,10550000000,6690125
10.645,10,10600000000,44965959
10.653,10,10650000000,2960983
10.7101,10,10700000000,10063121
10.7564,10,10750000000,6399047
10.8008,10,10800000000,777967
10.8549,10,10850000000,4857505
10.9144,10,10900000000,14426461
10.9605,10,10950000000,10523575
11.0076,10,11000000000,7621095
11.0689,10,11050000000,18926245
11.108,10,11100000000,8049747
11.1621,10,11150000000,12139879
11.209,10,11200000000,8986805
11.2529,10,11250000000,2865913
11.3074,10,11300000000,7366451
11.3536,10,11350000000,3606565
11.4287,10,11400000000,28695151
11.4623,10,11450000000,12320235
11.5039,10,11500000000,3936555
11.5501,10,11550000000,114669
11.6352,10,11600000000,35198685
11.6974,10,11650000000,47413835
11.7057,10,11700000000,5712265
11.7899,10,11750000000,39946281
11.8089,10,11800000000,8873735
11.8962,10,11850000000,46199351
11.907,10,11900000000,6992381
11.9612,10,11950000000,11206919
12.0258,10,12000000000,25791081
12.0798,10,12050000000,29843619
12.1034,10,12100000000,3402085
12.1552,10,12150000000,5201617
12.2119,10,12200000000,11872973
12.2969,10,12250000000,46883989
12.3311,10,12300000000,31081073
12.3723,10,12350000000,22261175
12.414,10,12400000000,13950277
12.4503,10,12450000000,301179
12.5093,10,12500000000,9263323
12.5561,10,12550000000,6075843
12.6098,10,12600000000,9834975
12.6516,10,12650000000,1576889
12.7267,10,12700000000,26676069
12.7758,10,12750000000,25776395
12.8119,10,12800000000,11869485
12.8713,10,12850000000,21341035
12.9123,10,12900000000,12334137
12.954,10,12950000000,3961645
13.0179,10,13000000000,17859801
13.0647,10,13050000000,14654321
13.1161,10,13100000000,16052447
13.1554,10,13150000000,5371955
13.2195,10,13200000000,19491111
13.2639,10,13250000000,13942625
13.3002,10,13300000000,177715
13.3751,10,13350000000,25106301
13.4395,10,13400000000,39520863
13.463,10,13450000000,13017329
13.5168,10,13500000000,16846273
13.5637,10,13550000000,13682605
13.6049,10,13600000000,4942113
13.6543,10,13650000000,4338045
13.7212,10,13700000000,21224831
13.7606,10,13750000000,10624333
13.8171,10,13800000000,17091471
13.8664,10,13850000000,16414809
13.9101,10,13900000000,10070323
13.9516,10,13950000000,1634425
14.0032,10,14000000000,3193551
14.086,10,14050000000,35977373
14.1067,10,14100000000,6694427
14.164,10,14150000000,13990971
14.2053,10,14200000000,5260073
14.2649,10,14250000000,14892623
14.311,10,14300000000,10980143
14.3523,10,14350000000,2303651
14.4144,10,14400000000,14430207
14.4846,10,14450000000,34635781
14.5054,10,14500000000,5432835
14.5567,10,14550000000,6748179
14.6343,10,14600000000,34339771
14.668,10,14650000000,18045261
14.7249,10,14700000000,24851805
14.7688,10,14750000000,18827131
14.8026,10,14800000000,2622621
14.8618,10,14850000000,11787577
14.9012,10,14900000000,1215079
14.9627,10,14950000000,12714635
15.0095,10,15000000000,9536155
15.0532,10,15050000000,3192075
15.1054,10,15100000000,5368207
15.1517,10,15150000000,1688321
15.2114,10,15200000000,11399277
15.25,10,15250000000,15373
15.3174,10,15300000000,17424347
15.3661,10,15350000000,16113467
15.413,10,15400000000,13049987
15.4591,10,15450000000,9120507
15.524,10,15500000000,23963475
15.5806,10,15550000000,30608019
15.6198,10,15600000000,19803521
15.6762,10,15650000000,26226659
15.7179,10,15700000000,17854167
15.7563,10,15750000000,6325263
15.8186,10,15800000000,18603819
15.8828,10,15850000000,32810787
15.9067,10,15900000000,6691847
15.9529,10,15950000000,2921367
16.0176,10,16000000000,17566553
16.0612,10,16050000000,11231661
16.1028,10,16100000000,2795169
16.1622,10,16150000000,12230313
16.2062,10,16200000000,6191421
16.25,10,16250000000,7341
16.3199,10,16300000000,19927727
16.3562,10,16350000000,6207817
16.4264,10,16400000000,26369391
16.4523,10,16450000000,2297457
16.501,10,16500000000,1005577
16.5606,10,16550000000,10619127
16.6122,10,16600000000,12240659
16.6615,10,16650000000,11546185
16.7,10,16700000000,281
16.7951,10,16750000000,45088915
16.8213,10,16800000000,21266387
16.8603,10,16850000000,10254295
16.9039,10,16900000000,3856809
16.9635,10,16950000000,13452359
17.0308,10,17000000000,30807927
17.0642,10,17050000000,14237011
17.1369,10,17100000000,36914591
17.1626,10,17150000000,12637657
17.2138,10,17200000000,13821189
17.2532,10,17250000000,3194691
17.3171,10,17300000000,17136847
17.3614,10,17350000000,11417767
17.4,10,17400000000,5863
17.4696,10,17450000000,19633437
17.5082,10,17500000000,8239939
17.55,10,17550000000,36447
17.6193,10,17600000000,19323615
17.6559,10,17650000000,5935111
17.7046,10,17700000000,4599231
17.7719,10,17750000000,21936205
17.8104,10,17800000000,10416301
17.8676,10,17850000000,17645051
17.9061,10,17900000000,6106553
17.9503,10,17950000000,335067
18.0221,10,18000000000,22081241
18.0716,10,18050000000,21636767
18.1567,10,18100000000,56731783
18.2257,10,18200000000,25686575
18.301,10,18250000000,50971161
18.3632,10,18350000000,13160717
18.4041,10,18400000000,4135819
18.4663,10,18450000000,16253375
18.5149,10,18500000000,14907495
18.5614,10,18550000000,11362609
18.6003,10,18600000000,271111
18.6881,10,18650000000,38136727
18.7087,10,18700000000,8727781
18.763,10,18750000000,13013913
18.8096,10,18800000000,9636839
18.8584,10,18850000000,8379365
18.9131,10,18900000000,13075903
18.9566,10,18950000000,6572011
19.006,10,19000000000,6046943
19.0522,10,19050000000,2197057
19.153,10,19100000000,53006703
19.2205,10,19200000000,20513677
19.2694,10,19250000000,19372609
19.3217,10,19300000000,21669765
19.3603,10,19350000000,10256861
19.4121,10,19400000000,12146393
19.4582,10,19450000000,8197319
19.5027,10,19500000000,2719239
19.5644,10,19550000000,14380389
19.6036,10,19600000000,3566891
19.6522,10,19650000000,2247417
19.7016,10,19700000000,1553349
19.7839,10,19750000000,33946359
19.8025,10,19800000000,2506813
19.8691,10,19850000000,19139381
19.9214,10,19900000000,21366319
19.955,10,19950000000,4954215
20.0022,10,20000000000,2167735
20.0537,10,20050000000,3663861
20.1058,10,20100000000,5818445
20.1548,10,20150000000,4793565
20.2067,10,20200000000,6702097
20.2556,10,20250000000,5552217
20.3019,10,20300000000,1936331
20.3536,10,20350000000,3575269
20.4259,10,20400000000,25928849
20.4645,10,20450000000,14462945
20.5138,10,20500000000,13769471
20.56,10,20550000000,10045397
20.6302,10,20600000000,30189971
20.6508,10,20650000000,835025
20.7232,10,20700000000,23206605
20.7515,10,20750000000,1531677
20.8052,10,20800000000,5201809
20.8697,10,20850000000,19734371
20.9082,10,20900000000,8232467
20.9756,10,20950000000,25624035
21.0121,10,21000000000,12057125
21.0713,10,21050000000,21313675
21.1023,10,21100000000,2256753
21.1619,10,21150000000,11907303
21.2185,10,21200000000,18527441
21.26,10,21250000000,10037949
21.3139,10,21300000000,13888081
21.376,10,21350000000,25952637
21.4145,10,21400000000,14504733
21.4561,10,21450000000,6078241
21.549,10,21500000000,49048039
21.552,10,21550000000,1956051
21.6059,10,21600000000,5902183
21.6528,10,21650000000,2785703
21.7118,10,21700000000,11773847
21.7587,10,21750000000,8674367
21.8202,10,21800000000,20199735
21.8619,10,21850000000,11923055
21.903,10,21900000000,2959563
21.965,10,21950000000,14951525
22.0138,10,22000000000,13816863
22.0685,10,22050000000,18513401
22.1149,10,22100000000,14878515
22.1668,10,22150000000,16757265
22.2179,10,22200000000,17878797
22.2544,10,22250000000,4409699
22.3035,10,22300000000,3455819
22.3529,10,22350000000,2861003
22.4195,10,22400000000,19474571
22.469,10,22450000000,19030097
22.5153,10,22500000000,15260023
22.5621,10,22550000000,12107543
22.6034,10,22600000000,3394645
22.6628,10,22650000000,12848195
22.7322,10,22700000000,32242363
22.7505,10,22750000000,455411
22.8124,10,22800000000,12439967
22.8564,10,22850000000,6364481
22.9285,10,22900000000,28538873
22.9543,10,22950000000,4287345
23.0063,10,23000000000,6291095
23.0527,10,23050000000,2690021
23.1124,10,23100000000,12358165
23.156,10,23150000000,6031679
23.2131,10,23200000000,13125223
23.2698,10,23250000000,19807361
23.3038,10,23300000000,3808851
23.3838,10,23350000000,33780449
23.4019,10,23400000000,1921497
23.4506,10,23450000000,628023
23.5027,10,23500000000,2650961
23.5515,10,23550000000,1455893
23.6187,10,23600000000,18667273
23.6915,10,23650000000,41549259
23.7099,10,23700000000,9887713
23.751,10,23750000000,987815
23.8158,10,23800000000,15759783
23.8544,10,23850000000,4364879
23.9011,10,23900000000,1052399
23.955,10,23950000000,5025531
24.0325,10,24000000000,32514559
24.0533,10,24050000000,3302613
24.1132,10,24100000000,13200569
24.1618,10,24150000000,11799501
24.234,10,24200000000,34025299
24.2525,10,24250000000,2461347
24.3098,10,24300000000,9823485
24.3794,10,24350000000,29421653
24.4059,10,24400000000,5886125
24.4699,10,24450000000,19926281
24.5167,10,24500000000,16702207
24.5653,10,24550000000,15337139
24.6097,10,24600000000,9700247
24.6637,10,24650000000,13699379
24.7027,10,24700000000,2707475
24.7694,10,24750000000,19402043
24.8138,10,24800000000,13755557
24.8625,10,24850000000,12525677
24.9041,10,24900000000,4080185
24.9735,10,24950000000,23491759
25.0211,10,25000000000,21143685
25.0597,10,25050000000,9703187
25.1397,10,25100000000,39673191
25.1553,10,25150000000,5347233
25.2016,10,25200000000,1621753
25.251,10,25250000000,1041497
25.3075,10,25300000000,7499041
25.3521,10,25350000000,2057555
25.406,10,25400000000,6012687
25.4631,10,25450000000,13079231
25.5223,10,25500000000,22274375
25.561,10,25550000000,11013877
25.6309,10,25600000000,30855451
25.6592,10,25650000000,9180523
25.7286,10,25700000000,28593691
25.7675,10,25750000000,17458193
